id,location,match_id,shot_end_location,shot_outcome,competition_name,season_name
5e0a732f-eec7-41e3-9e2b-2a6a7af55d60,"[100.4, 25.9]",69217,"[107.4, 31.1]",Blocked,La Liga,2008/2009
0e22e1ca-8ca1-4d49-bb51-f3c00d0a2728,"[110.0, 33.6]",69217,"[120.0, 36.5, 2.4]",Goal,La Liga,2008/2009
d7043ed5-e087-4e96-aaf8-ed584c990f5a,"[114.8, 54.1]",69273,"[119.1, 43.5, 1.6]",Saved,La Liga,2008/2009
a8bd5902-ab9b-4d27-ad12-882d4bbd0084,"[102.1, 31.2]",69273,"[120.0, 34.5, 0.6]",Off T,La Liga,2008/2009
628a0b25-d532-4b0b-bedc-44c4ec1a8f15,"[92.9, 42.1]",69273,"[96.5, 41.3]",Blocked,La Liga,2008/2009
974d3d0f-0e19-409b-9570-b8b62fcdce3b,"[101.4, 25.7]",69273,"[120.0, 43.1, 4.2]",Off T,La Liga,2008/2009
9a72f05f-7256-4e02-8dbc-7117d78b8d7d,"[111.3, 34.5]",69273,"[114.2, 36.4, 0.6]",Saved,La Liga,2008/2009
83633e99-72b4-4921-a759-9d1be896208c,"[111.7, 27.5]",69273,"[113.1, 29.7]",Blocked,La Liga,2008/2009
5eec88d7-d382-4fbe-9d0d-05babe316380,"[80.1, 21.0]",69273,"[120.0, 51.5, 0.8]",Off T,La Liga,2008/2009
3d466630-87db-488b-9ed2-aedf5e8aee1d,"[102.1, 40.2]",69273,"[120.0, 43.6, 4.9]",Off T,La Liga,2008/2009
0e82e848-2186-45ac-80d4-3de65eb4f11c,"[102.1, 46.4]",69273,"[120.0, 40.6, 1.6]",Goal,La Liga,2008/2009
26ddf94b-3b5a-45b5-8f93-b5fb2d5e4bd5,"[109.9, 28.7]",69273,"[119.4, 42.7, 1.5]",Saved,La Liga,2008/2009
6530f58d-428d-4ac3-b4d7-1b440d1478d8,"[113.8, 38.5]",69273,"[120.0, 39.1, 5.8]",Off T,La Liga,2008/2009
45f16b96-70fd-4392-b303-2dc14e52aabe,"[101.7, 26.7]",69273,"[115.5, 36.0, 1.6]",Saved,La Liga,2008/2009
65ae6237-2fbc-4cdf-b6a1-8aa0c9d09fff,"[111.2, 31.4]",69273,"[114.5, 35.5]",Blocked,La Liga,2008/2009
9e52c0bb-8f34-401c-a586-ef61d763aece,"[108.2, 39.4]",69273,"[120.0, 37.8, 6.1]",Off T,La Liga,2008/2009
0addd09c-e806-45e9-b51c-ce8a88007458,"[92.9, 39.7]",69273,"[108.1, 39.0]",Blocked,La Liga,2008/2009
b1be7367-8225-4977-a45e-3a55efa46d85,"[108.3, 41.8]",69273,"[120.0, 35.2, 0.5]",Off T,La Liga,2008/2009
c5d28e11-87d6-4045-88c4-987224f4c1c0,"[107.5, 60.3]",69273,"[118.3, 39.7, 1.2]",Saved,La Liga,2008/2009
b02d53a1-f745-4a67-85a1-1cbccbca387f,"[113.6, 35.4]",69273,"[120.0, 35.2, 1.3]",Off T,La Liga,2008/2009
cab1631a-aca1-48cc-a537-aa74e5b32c53,"[93.3, 42.3]",69273,"[120.0, 41.8, 3.9]",Off T,La Liga,2008/2009
55e1f8ba-ddec-4ff1-a420-4425f9290284,"[115.3, 40.0]",69222,"[120.0, 40.5, 0.1]",Goal,La Liga,2008/2009
382a2633-98eb-4bd8-8674-7b4f64d8e194,"[113.3, 47.0]",69222,"[115.2, 44.4, 0.5]",Saved,La Liga,2008/2009
a70053d9-7790-4fe6-9ec5-a886b2f1902d,"[107.4, 55.0]",69222,"[120.0, 30.2, 0.0]",Off T,La Liga,2008/2009
6f2e908c-a53e-43b7-8ffb-9f10344fb398,"[108.4, 53.9]",69222,"[109.2, 52.7]",Blocked,La Liga,2008/2009
c59104f8-4df1-4a64-b983-fe5844042864,"[116.8, 36.1]",69222,"[117.7, 36.7]",Blocked,La Liga,2008/2009
e8899118-233a-4fc7-b9c2-898b889dbe5e,"[90.1, 21.2]",69222,"[99.5, 27.4]",Blocked,La Liga,2008/2009
da28d5a8-47e2-4531-a81f-83ebd1fabb43,"[112.1, 36.3]",69222,"[120.0, 37.1, 3.9]",Off T,La Liga,2008/2009
6815282d-c1e1-4145-8419-1fe138598e56,"[96.3, 20.6]",69222,"[116.1, 36.6, 0.2]",Saved,La Liga,2008/2009
8d7a3d23-bbb4-403b-af4f-f8e82ab0341f,"[105.7, 42.1]",69222,"[107.3, 42.2]",Blocked,La Liga,2008/2009
edc71e44-cb4e-4ad0-92b2-780379ee8a1f,"[104.7, 44.1]",69222,"[116.1, 43.9]",Blocked,La Liga,2008/2009
58f275df-b70c-45ee-8d82-d3d019bfaaa4,"[100.2, 20.0]",69222,"[117.1, 37.5, 1.9]",Saved,La Liga,2008/2009
9374c272-cb61-4602-a2f5-b0c27a678c67,"[101.9, 48.9]",69222,"[107.9, 45.5]",Blocked,La Liga,2008/2009
08af1806-1757-419d-8e66-406f526efe19,"[109.4, 54.9]",69222,"[110.7, 53.3, 1.3]",Saved,La Liga,2008/2009
b10d6a9e-8aa8-4af8-9750-828bddc293af,"[58.9, 43.2]",69222,"[117.4, 38.6, 1.2]",Saved,La Liga,2008/2009
039f28ae-3fb8-4ca4-aa9c-6e501b81b34b,"[98.4, 30.0]",69222,"[102.9, 31.9]",Blocked,La Liga,2008/2009
c99634dd-41ed-4396-bb7b-5481c7abdd20,"[111.4, 21.6]",69222,"[117.5, 36.9, 0.4]",Saved,La Liga,2008/2009
4111d792-2fb1-4a5e-804f-d5f4e7236628,"[92.3, 36.4]",69222,"[120.0, 42.2, 4.2]",Off T,La Liga,2008/2009
09c33a54-18b5-4471-b16e-ee25a46ecf4e,"[99.1, 19.9]",69222,"[100.9, 21.4]",Blocked,La Liga,2008/2009
7f3ddb40-5719-4114-a0d3-e1313dacbba6,"[108.2, 26.3]",69222,"[120.0, 35.0, 0.9]",Off T,La Liga,2008/2009
3c619e3a-2b7d-4940-8bae-87f38e35da36,"[113.7, 38.8]",69222,"[120.0, 42.2, 5.4]",Off T,La Liga,2008/2009
f667f1f5-2c17-4934-9531-4fe65bef78f6,"[108.2, 40.1]",69222,"[119.4, 37.9, 0.2]",Saved,La Liga,2008/2009
3c8b7621-55ec-4ae4-aab4-a07dea7a4aa1,"[108.8, 44.9]",69222,"[120.0, 50.8, 6.7]",Off T,La Liga,2008/2009
9714ce72-448d-47f9-9351-dc5a5c676962,"[114.0, 33.4]",69223,"[117.6, 37.1, 1.2]",Saved,La Liga,2008/2009
d600d662-4321-46ca-ae9b-23084335bf8d,"[104.1, 31.5]",69223,"[115.8, 40.2, 1.8]",Saved,La Liga,2008/2009
90b02b20-6d68-45ac-beb9-e753b19082f8,"[90.5, 50.0]",69223,"[95.3, 47.9]",Blocked,La Liga,2008/2009
f539b0c5-b2cd-404f-9041-8480e031ea39,"[106.9, 49.3]",69223,"[113.3, 45.9, 0.3]",Saved,La Liga,2008/2009
b6543ebb-a4a4-46f7-9af1-23e9690bb41c,"[113.0, 34.8]",69223,"[120.0, 43.2, 0.6]",Goal,La Liga,2008/2009
bb74d73a-bc8d-4fe9-a1b6-8758ccce0ed3,"[114.9, 39.7]",69223,"[120.0, 32.8, 0.6]",Off T,La Liga,2008/2009
193fb54c-cc8a-4705-8678-f572dcd5aad6,"[114.0, 37.0]",69223,"[119.0, 37.7, 1.9]",Saved,La Liga,2008/2009
d3596fff-20ed-4d69-9091-82f88286d0fa,"[119.5, 30.7]",69223,"[119.3, 32.8]",Blocked,La Liga,2008/2009
6e8ec7b9-4f1f-43e3-9e8a-57b8ef95a05c,"[114.0, 31.4]",69223,"[115.6, 33.2, 0.2]",Saved,La Liga,2008/2009
ba4d5b6f-839a-42ec-b7f0-dfbe3d70434d,"[105.0, 56.1]",69223,"[118.9, 38.1, 1.6]",Saved,La Liga,2008/2009
50e394f7-60e1-45fc-9f8e-21d6279a8755,"[84.6, 35.2]",69223,"[120.0, 39.8, 5.2]",Off T,La Liga,2008/2009
b9928c92-43f1-4daf-abf2-f46d095b8eb8,"[94.0, 40.2]",69223,"[120.0, 42.5, 3.5]",Off T,La Liga,2008/2009
ad938b4b-b17b-40b4-abfe-28a2712e710c,"[99.7, 28.8]",69223,"[120.0, 53.4, 0.3]",Off T,La Liga,2008/2009
03c1b692-5725-4b55-bfaa-ed2bb942a56c,"[107.0, 50.5]",69223,"[113.1, 44.2]",Blocked,La Liga,2008/2009
200f9aa6-5bfb-4968-afd7-766dcd6aa8df,"[113.3, 43.4]",69223,"[114.7, 42.0]",Blocked,La Liga,2008/2009
2aab7410-7347-4756-813b-bbee58cede0f,"[112.2, 49.8]",69223,"[113.1, 49.1]",Blocked,La Liga,2008/2009
0b6c8178-ed3a-4b69-a23b-c4c1ae5010c0,"[101.1, 43.3]",69223,"[120.0, 38.3, 5.3]",Off T,La Liga,2008/2009
3e4e03d4-75d4-40d8-96cf-54c707df8c52,"[113.1, 39.8]",69223,"[120.0, 30.2, 0.2]",Off T,La Liga,2008/2009
24a396b4-8c6a-4ae4-a765-8d5c623e6d6f,"[96.8, 44.2]",69223,"[114.8, 40.9, 0.3]",Saved,La Liga,2008/2009
4fb819a6-16f0-428e-882e-1ef48b58a2cc,"[83.1, 30.1]",69223,"[120.0, 49.1, 0.9]",Off T,La Liga,2008/2009
856ef28c-151f-44fb-a378-69991d3d8a3a,"[107.1, 48.4]",69223,"[120.0, 35.5, 0.3]",Off T,La Liga,2008/2009
1db5dd42-1f77-4251-b055-56fbdea6b32d,"[103.3, 39.5]",69223,"[120.0, 36.0, 0.2]",Post,La Liga,2008/2009
02a1aed3-d92a-417f-9631-60d32354c259,"[96.1, 45.3]",69195,"[120.0, 34.7, 0.7]",Off T,La Liga,2008/2009
6d31849c-176c-474c-afd8-5f8607d38063,"[85.3, 55.8]",69195,"[120.0, 52.1, 4.6]",Off T,La Liga,2008/2009
33949f57-4cb2-4ba6-b0f2-5ca1779ca3e3,"[110.5, 39.8]",69195,"[120.0, 43.4, 1.3]",Goal,La Liga,2008/2009
5bcac506-8887-406d-b9b3-cfbe9327fca8,"[91.5, 55.0]",69195,"[117.4, 43.2, 0.4]",Saved,La Liga,2008/2009
a31faf6e-f8c7-45b9-9878-3c04a7277a15,"[111.7, 28.9]",69195,"[120.0, 43.4, 0.8]",Goal,La Liga,2008/2009
9d3593c7-7123-40bd-8026-4c444bdbe678,"[102.9, 23.3]",69195,"[108.3, 31.1]",Blocked,La Liga,2008/2009
3ceef4a8-50fa-4d10-9602-2b62301e2c06,"[104.3, 42.1]",69195,"[120.0, 41.5, 5.1]",Off T,La Liga,2008/2009
578381b9-f82f-4985-a427-b634255107af,"[95.2, 27.8]",69195,"[115.9, 37.9, 0.7]",Saved,La Liga,2008/2009
02464124-a279-450f-b828-76bf5e2c5273,"[100.4, 48.8]",69195,"[120.0, 45.8, 0.1]",Off T,La Liga,2008/2009
fddc2eaa-1b72-4f3c-bce0-a8a02e7c53aa,"[108.1, 40.2]",69195,"[119.4, 37.4, 0.6]",Saved,La Liga,2008/2009
03138bd6-e0f2-4b3f-987f-e98dc2c3edc3,"[110.6, 34.9]",69195,"[120.0, 42.9, 0.1]",Goal,La Liga,2008/2009
1c5edaf4-e791-4805-b351-e406977a0453,"[108.3, 44.4]",69195,"[120.0, 34.6, 0.0]",Off T,La Liga,2008/2009
1ef441de-60b6-4783-a0e8-cc0f52e6723b,"[112.1, 41.6]",69195,"[120.0, 33.9, 1.3]",Off T,La Liga,2008/2009
3b325fc3-4ff3-41d7-b8d9-cedc9479b897,"[107.5, 27.7]",69195,"[114.8, 35.1, 1.2]",Saved,La Liga,2008/2009
cc793fe2-18ed-4685-adee-346fe6f16ca1,"[93.5, 40.8]",69195,"[115.3, 38.1, 0.2]",Saved,La Liga,2008/2009
c06a99bf-9161-455e-b9dc-fcd88f0abc2d,"[104.3, 20.4]",69195,"[118.6, 37.2, 1.4]",Saved,La Liga,2008/2009
70c0b5c8-3906-4939-b6ec-b41a4acf5c3a,"[109.8, 29.3]",69195,"[114.0, 34.6]",Blocked,La Liga,2008/2009
bcd7ca03-9023-447f-87a1-6d713cb9ac87,"[102.9, 42.6]",69195,"[106.2, 42.7]",Blocked,La Liga,2008/2009
96e8fdf3-bb5f-4ed6-855b-179b0cef449b,"[105.9, 30.3]",69195,"[113.5, 36.7]",Blocked,La Liga,2008/2009
1321f9ad-6103-4e78-a8f6-3a0ebd193c04,"[112.2, 36.0]",69195,"[120.0, 35.2, 2.0]",Off T,La Liga,2008/2009
97177348-d61f-40b8-bd45-c4d6b53408ee,"[100.9, 25.9]",69195,"[118.2, 36.9, 0.5]",Saved,La Liga,2008/2009
83ec6e59-891d-40d7-99bc-35b5652110a0,"[103.0, 29.0]",69195,"[116.6, 35.1, 0.6]",Saved,La Liga,2008/2009
ff6b3ca0-18ea-47de-887f-4921db27611b,"[107.2, 32.1]",69195,"[108.7, 32.7, 0.1]",Saved,La Liga,2008/2009
0dbbe3cf-bd66-4787-afbb-2ee5ea230000,"[106.0, 32.4]",69195,"[116.5, 35.8, 0.0]",Saved,La Liga,2008/2009
8f9dffd0-351b-46d4-bb77-aa5b80413e9b,"[109.6, 38.2]",69195,"[118.7, 37.0, 0.9]",Saved,La Liga,2008/2009
2c42d856-a325-4e7e-8efd-b29548dc005b,"[106.4, 48.5]",69195,"[120.0, 37.1, 0.5]",Goal,La Liga,2008/2009
ebc87ac8-3ce6-46cb-9b41-7bab1eeb2204,"[103.3, 26.3]",69195,"[109.9, 71.9]",Wayward,La Liga,2008/2009
e2075cf1-4b65-4133-8c49-e8fd0f9289d6,"[104.7, 24.1]",69195,"[116.3, 35.8, 0.0]",Saved,La Liga,2008/2009
dc663e59-5b7c-45fe-96de-f8fc1b048dee,"[92.9, 42.3]",69195,"[114.1, 39.4, 0.0]",Saved,La Liga,2008/2009
fdae5207-29e0-401c-8f03-2080d1678b5e,"[87.2, 56.7]",69251,"[99.5, 47.5]",Blocked,La Liga,2008/2009
765f14b7-70b4-48ee-b395-9b6dbf3f564f,"[107.2, 36.3]",69251,"[120.0, 39.2, 4.5]",Off T,La Liga,2008/2009
94c8b281-70c6-4300-92d4-626d1418dd50,"[86.9, 37.0]",69251,"[118.9, 43.1, 0.2]",Saved,La Liga,2008/2009
62f7da43-59a4-4456-8d03-2b4209c16952,"[109.7, 30.0]",69251,"[119.0, 51.2]",Wayward,La Liga,2008/2009
8920d2f3-82d5-4bea-812b-154083464a99,"[110.7, 47.9]",69251,"[111.5, 47.4]",Blocked,La Liga,2008/2009
c303a280-18ce-44c1-827a-aec1dfeabda7,"[111.8, 38.8]",69251,"[120.0, 40.0, 0.1]",Goal,La Liga,2008/2009
a0084427-2305-4447-bbe0-70f1350798c9,"[101.1, 49.7]",69251,"[114.9, 41.6, 1.3]",Saved,La Liga,2008/2009
45c4d6bf-29e5-41a1-b0a6-bc9a826f3299,"[93.6, 42.0]",69251,"[120.0, 34.4, 0.1]",Off T,La Liga,2008/2009
0f08cac9-dacf-4b6b-9c82-80a0244f0f70,"[113.3, 22.3]",69251,"[120.0, 35.2, 3.5]",Off T,La Liga,2008/2009
f8da0508-837d-423d-9183-0a0e07c63d23,"[113.6, 47.1]",69251,"[120.0, 49.4, 3.0]",Off T,La Liga,2008/2009
572f4a1e-fdbe-402f-ad7c-3f9cc1edb18e,"[107.7, 38.3]",69251,"[118.1, 35.7, 0.9]",Saved Off Target,La Liga,2008/2009
01b53d47-ff49-453c-b659-3352a06f21e8,"[107.7, 38.0]",69251,"[119.7, 40.6, 2.5]",Saved,La Liga,2008/2009
bf8bd56e-13f9-4e17-9701-8cdc06327c07,"[113.6, 38.6]",69251,"[120.0, 38.1, 0.8]",Goal,La Liga,2008/2009
e4c6d2f2-baf9-4cca-a301-45d56570abdb,"[107.7, 30.2]",69251,"[120.0, 40.4, 0.0]",Goal,La Liga,2008/2009
5ce50e5e-5cd2-4df7-b424-d0de24b88c69,"[99.5, 24.1]",69251,"[120.0, 38.8, 3.6]",Off T,La Liga,2008/2009
d98fdc7e-8ad8-49a2-b854-52e72316e4f3,"[98.1, 42.2]",69251,"[102.0, 41.8]",Blocked,La Liga,2008/2009
c25e4975-06cb-4ec6-a534-85a57b06d653,"[103.9, 20.4]",69251,"[116.9, 37.5, 1.3]",Saved,La Liga,2008/2009
1f55db0f-c18d-47bf-aa81-6311818519b2,"[94.2, 49.6]",69251,"[115.5, 43.3, 2.0]",Saved,La Liga,2008/2009
a36eb53b-a6b6-473d-90d6-f6b1193a71a4,"[107.1, 21.8]",69251,"[116.7, 35.5, 0.0]",Saved,La Liga,2008/2009
087a6604-cda8-4f42-9c4b-1ed969c81fc3,"[110.4, 50.1]",69251,"[120.0, 45.2, 2.6]",Off T,La Liga,2008/2009
f5b36770-9036-4406-b0c5-bf18e11281b1,"[103.7, 42.8]",69251,"[120.0, 40.8, 1.1]",Goal,La Liga,2008/2009
8ecf5d5f-8afc-4d8e-8fc4-2d3d37edf31d,"[117.1, 24.6]",69251,"[119.1, 35.4, 1.9]",Saved,La Liga,2008/2009
1a832ecf-6fc0-41ae-ab9d-996751364541,"[80.1, 52.5]",69251,"[120.0, 45.6, 0.5]",Off T,La Liga,2008/2009
c775c0de-4fee-4a1b-bce6-0cef92326167,"[107.5, 50.4]",69185,"[120.0, 44.4, 2.1]",Off T,La Liga,2008/2009
e0e509fa-d7e6-4ea2-bd56-59fb944a260e,"[113.6, 33.2]",69185,"[116.2, 35.4, 1.1]",Saved,La Liga,2008/2009
b99eb19b-6cc4-4665-b3f2-ba6c28ed3269,"[100.2, 50.4]",69185,"[119.1, 39.1, 1.6]",Saved,La Liga,2008/2009
9fe7518d-fef2-4027-adaa-30c11262f7b0,"[112.3, 43.0]",69185,"[120.0, 44.4, 3.9]",Off T,La Liga,2008/2009
44b2a11a-6ac1-4dca-9a5b-0b266a13e523,"[97.3, 50.8]",69185,"[99.6, 49.9]",Blocked,La Liga,2008/2009
1cbaac2e-47c2-495f-9a9f-0a6882042257,"[99.3, 53.3]",69185,"[120.0, 43.5, 5.6]",Off T,La Liga,2008/2009
89792d86-bee8-4e01-bf79-fb770cc355ee,"[96.2, 19.3]",69185,"[98.8, 20.6]",Blocked,La Liga,2008/2009
150f8f3c-5ff7-4c5d-96d9-7ff11411ee25,"[100.8, 43.5]",69185,"[120.0, 34.4, 0.1]",Off T,La Liga,2008/2009
e49b5997-b10a-4b53-b681-ae66787dbcc1,"[96.2, 29.1]",69185,"[120.0, 43.4, 2.2]",Goal,La Liga,2008/2009
d6e58ae9-a5a9-418d-bd4d-331124a3401b,"[109.8, 30.7]",69185,"[120.0, 43.7, 0.2]",Goal,La Liga,2008/2009
e93e99e2-efd5-4ccf-b178-fb95d13c11f3,"[84.2, 23.3]",69185,"[120.0, 43.2, 0.9]",Goal,La Liga,2008/2009
137b6aa8-e2a2-48bd-9f1e-15caf90a855a,"[90.7, 46.0]",69185,"[113.7, 40.4, 1.2]",Saved,La Liga,2008/2009
5565dd56-fcc8-4b81-86bf-0c244a8f806b,"[111.4, 29.9]",69185,"[117.7, 35.4, 1.6]",Saved,La Liga,2008/2009
63f1ec6b-34c9-4568-aa1e-691a73e9572f,"[86.7, 47.9]",69185,"[120.0, 47.3, 6.0]",Off T,La Liga,2008/2009
60b5e7b7-5342-4b70-9888-46fb7831a137,"[105.2, 52.0]",69185,"[120.0, 49.5, 0.6]",Off T,La Liga,2008/2009
d923ea3b-c318-427d-8775-739f7e10e5d1,"[105.6, 28.4]",69185,"[120.0, 46.5, 2.2]",Off T,La Liga,2008/2009
08553489-9a70-46c8-9631-1f06400fb89f,"[107.6, 30.7]",69185,"[120.0, 47.8, 0.2]",Off T,La Liga,2008/2009
481b1e47-7260-4fca-bf73-b811c2e68bfc,"[83.7, 44.1]",69185,"[120.0, 36.8, 6.6]",Off T,La Liga,2008/2009
7a0fdb7d-83e1-4efe-ba3c-e4115365a014,"[108.2, 50.4]",69185,"[120.0, 48.4, 5.6]",Off T,La Liga,2008/2009
46a92494-af58-428a-af3f-7b6d6c848e0c,"[102.9, 49.1]",69185,"[120.0, 36.5, 0.2]",Goal,La Liga,2008/2009
a15515a9-f633-4c5b-b07f-218612f63ed5,"[106.6, 36.9]",69185,"[107.6, 37.6]",Blocked,La Liga,2008/2009
30c5ee9f-f217-4c81-8a8b-ae8bfcd6e96e,"[107.4, 32.9]",69185,"[120.0, 50.2, 0.9]",Off T,La Liga,2008/2009
9fafe884-0615-4589-891c-b98173cba451,"[98.2, 29.8]",69185,"[114.1, 40.0, 0.2]",Saved,La Liga,2008/2009
79f3d071-8d47-41df-b6a7-10a7275b25ef,"[93.5, 58.2]",69185,"[107.7, 46.0]",Blocked,La Liga,2008/2009
0dd2753d-24b1-4061-b394-a7347e725e0a,"[112.4, 27.0]",69185,"[113.4, 29.0]",Blocked,La Liga,2008/2009
da702f45-0749-47cf-a5f5-d00469078ed7,"[115.0, 40.0]",69185,"[120.0, 33.8, 1.4]",Off T,La Liga,2008/2009
32f5a994-a7f8-4b3c-ba58-2183a6a6d7b4,"[118.9, 34.0]",69185,"[120.0, 39.1, 0.2]",Goal,La Liga,2008/2009
ed2d18c0-a7a9-4214-b06b-25de8aee161d,"[112.5, 33.5]",69185,"[113.8, 35.2, 0.9]",Saved,La Liga,2008/2009
78ba791b-0307-40eb-bbda-93d274bd6c1b,"[106.9, 35.2]",69185,"[120.0, 34.5, 1.7]",Off T,La Liga,2008/2009
3efa1f8f-188a-4dcc-9bab-d7b9d97fbe23,"[111.8, 38.0]",69185,"[120.0, 41.5, 0.2]",Saved,La Liga,2008/2009
ca0aa21f-e94c-4004-a51f-82f18f047b7d,"[108.1, 40.2]",69185,"[120.0, 36.7, 0.9]",Goal,La Liga,2008/2009
916f28bc-298d-4dbd-b4e6-bab5e92cbef2,"[107.5, 27.3]",69185,"[109.8, 30.3]",Blocked,La Liga,2008/2009
c478cfbe-1ae8-4f14-a5e5-9098d3f8eb12,"[87.6, 39.9]",69185,"[93.7, 40.2]",Blocked,La Liga,2008/2009
edc4de8b-18a3-4b6e-9b20-1b809da2e91b,"[114.7, 44.2]",69185,"[120.0, 41.8, 6.7]",Off T,La Liga,2008/2009
e34f01b1-628c-44ff-a57e-561d30b7487e,"[112.9, 29.3]",69185,"[120.0, 43.6, 0.2]",Goal,La Liga,2008/2009
473f5b6f-f3c8-44fa-b67e-2111d2c52e8a,"[60.8, 41.3]",69185,"[120.0, 45.3, 6.9]",Off T,La Liga,2008/2009
a66e89c7-e334-48c0-9c76-8ce58719d228,"[117.2, 34.3]",69185,"[119.7, 36.8, 1.1]",Saved,La Liga,2008/2009
2b7feaf9-b4d7-4cbe-a913-358efcaa1f81,"[96.4, 31.4]",69142,"[118.0, 41.2, 1.2]",Saved,La Liga,2008/2009
53abc182-4da6-4318-88c2-bc92b19705ff,"[89.8, 23.8]",69142,"[102.8, 29.7]",Blocked,La Liga,2008/2009
2f31f377-e312-4f9e-a3b3-a190af69ae4b,"[93.0, 47.3]",69142,"[100.0, 46.3]",Blocked,La Liga,2008/2009
6275a379-54b1-4179-a99a-be4d6b14bf88,"[98.1, 37.2]",69142,"[120.0, 32.8, 0.0]",Off T,La Liga,2008/2009
c245c6de-740d-4b0d-b178-9b7376183136,"[90.7, 46.0]",69142,"[117.4, 40.6, 0.9]",Saved,La Liga,2008/2009
f8aa17fd-bd90-48ac-b664-86113b8e202c,"[109.2, 40.4]",69142,"[119.9, 44.6, 0.5]",Off T,La Liga,2008/2009
d79cbd90-79e9-4d74-a0f3-8badf3c0a47d,"[109.7, 40.6]",69142,"[120.0, 36.7, 3.6]",Off T,La Liga,2008/2009
dc705762-ebac-4c1d-92be-7162a180f9c2,"[106.0, 37.7]",69142,"[120.0, 37.7, 0.0]",Goal,La Liga,2008/2009
8c3decc4-d1a7-4eca-9e9c-b4121caaa581,"[112.6, 49.0]",69142,"[119.9, 43.3, 1.9]",Goal,La Liga,2008/2009
6dca0350-57d6-4117-86d0-798ab1c73df9,"[95.8, 24.4]",69142,"[118.3, 38.2, 1.8]",Saved,La Liga,2008/2009
c8f4d78f-a8c5-4614-8195-d26aacb97be3,"[115.8, 48.5]",69142,"[120.0, 38.7, 0.0]",Goal,La Liga,2008/2009
5e13066d-0402-4525-832b-86c416a614cc,"[110.3, 29.8]",69142,"[113.1, 31.9]",Blocked,La Liga,2008/2009
91374d08-8bad-4739-85cf-2a8206f21b7f,"[98.6, 21.1]",69142,"[118.5, 40.2, 1.8]",Saved,La Liga,2008/2009
e2df9bbf-5be5-4d70-a518-f1ac716de047,"[103.9, 37.5]",69142,"[120.0, 35.2, 0.3]",Off T,La Liga,2008/2009
82bb41c1-a6d3-4c02-9712-b292544cfc1f,"[112.8, 51.7]",69142,"[120.0, 38.5, 0.0]",Goal,La Liga,2008/2009
10273d85-40a9-4b02-9ad4-dc1cb139067c,"[99.7, 43.9]",69142,"[106.9, 43.2]",Blocked,La Liga,2008/2009
e5a4ff8a-d8f2-470c-8d53-6f725905623b,"[101.5, 30.6]",69142,"[117.4, 37.6, 0.5]",Saved,La Liga,2008/2009
383ae6c0-8532-46da-90a8-8c8900cd5ed8,"[112.5, 37.2]",69142,"[117.4, 38.3, 0.7]",Saved,La Liga,2008/2009
235726fa-b515-4ec5-9130-3eb9a8da348a,"[98.1, 50.9]",69142,"[120.0, 50.7, 0.1]",Off T,La Liga,2008/2009
75d0bf0f-d882-43d1-b7d4-1eb7bde9904d,"[111.0, 45.1]",69142,"[119.1, 38.7, 0.5]",Saved,La Liga,2008/2009
357be158-4e38-4617-b073-8ef9b0a7c0b7,"[109.0, 41.1]",69142,"[120.0, 42.9, 1.6]",Goal,La Liga,2008/2009
21570860-53c1-4494-8016-8ad84e3feaa8,"[105.6, 21.0]",69142,"[118.4, 34.9, 0.2]",Saved,La Liga,2008/2009
ae1d463c-6c47-4b0a-9098-3a23973203aa,"[93.1, 22.9]",69142,"[118.4, 37.9, 1.2]",Saved,La Liga,2008/2009
2b8dae11-1cd6-4f24-9ac9-6a12276eebcf,"[113.6, 40.5]",69142,"[120.0, 41.6, 0.4]",Goal,La Liga,2008/2009
56fa84ad-69d9-4c14-80b0-ccf86d1c67c8,"[100.7, 56.8]",69142,"[120.0, 49.2, 0.2]",Off T,La Liga,2008/2009
1433c47f-a4a9-48fa-9ef6-34a9d0cbb8ed,"[102.7, 29.7]",69142,"[103.5, 30.3]",Blocked,La Liga,2008/2009
74f184ba-77f0-4b00-a36f-6a9f3d474e41,"[107.0, 29.3]",69142,"[112.7, 33.0]",Blocked,La Liga,2008/2009
be3bad1c-bbee-4276-906a-9c418e2c9051,"[108.5, 47.3]",69142,"[114.4, 43.4, 1.9]",Saved,La Liga,2008/2009
3cd70cd2-6e80-41c3-887b-e7399c601e3a,"[101.0, 22.7]",69142,"[120.0, 42.0, 6.7]",Off T,La Liga,2008/2009
a29cc291-ff3e-4ffb-8049-a5423d64f217,"[91.4, 23.8]",69142,"[120.0, 50.3, 5.5]",Off T,La Liga,2008/2009
645ea18b-337e-42a8-8f03-5876ad4b782c,"[92.5, 48.1]",69142,"[120.0, 43.2, 4.5]",Off T,La Liga,2008/2009
f04999dc-66bc-4417-a0b0-c6e0d8a2145b,"[110.3, 34.8]",69142,"[114.7, 37.8, 1.6]",Saved,La Liga,2008/2009
0e4132f2-7b5e-4cda-9ff6-656e962ee79a,"[91.0, 41.9]",69142,"[102.1, 41.4]",Blocked,La Liga,2008/2009
c61bda7d-6d48-45a7-93d4-2bb210c31a33,"[112.6, 43.9]",69142,"[113.7, 37.9]",Wayward,La Liga,2008/2009
6902f0fa-7037-4906-91de-b4e8266795ca,"[115.2, 35.6]",69139,"[120.0, 38.2, 3.7]",Off T,La Liga,2008/2009
